,Date_Time,Global_radiation_horizontal,Diffuse_radiation_horizontal,Global_radiation_tilted_plane,Diffuse_radiation_tilted_plane,Solar_azimuth,Height_of_sun
2269,4/5/2016 14:00,926,71,543,73,144.4,47.3
2270,4/5/2016 15:00,812,69,470,71,128.1,38.4
2271,4/5/2016 16:00,632,64,354,66,116.1,27.5
2272,4/5/2016 17:00,403,52,200,52,106.3,15.4
2273,4/5/2016 18:00,154,31,90,32,98.3,2.8
2274,4/5/2016 19:00,5,3,3,3,90.5,0
2275,4/5/2016 20:00,0,0,0,0,82.6,0
2276,4/5/2016 21:00,0,0,0,0,73.5,0
2277,4/5/2016 22:00,0,0,0,0,61.5,0
2278,4/5/2016 23:00,0,0,0,0,43.6,0
2279,4/5/2016 0:00,0,0,0,0,15.5,0
2280,4/6/2016 1:00,0,0,0,0,19.2,0
2281,4/6/2016 2:00,0,0,0,0,46.4,0
2282,4/6/2016 3:00,0,0,0,0,63.4,0
2283,4/6/2016 4:00,0,0,0,0,75.2,0
2284,4/6/2016 5:00,0,0,0,0,84.1,0
2285,4/6/2016 6:00,0,0,0,0,91.6,0
2286,4/6/2016 7:00,8,5,6,4,99.3,3.9
2287,4/6/2016 8:00,162,40,86,35,107.5,16.5
2288,4/6/2016 9:00,405,67,231,61,117.3,28.4
2289,4/6/2016 10:00,628,82,371,80,130,39.1
2290,4/6/2016 11:00,801,89,474,86,146.5,47.8
2291,4/6/2016 12:00,908,92,538,88,168.6,52.7
2292,4/6/2016 13:00,942,93,557,89,166.2,52.4
2293,4/6/2016 14:00,901,92,530,90,144.5,47
2294,4/6/2016 15:00,788,89,458,88,128.3,38.1
2295,4/6/2016 16:00,610,81,343,80,116.2,27.2
2296,4/6/2016 17:00,383,65,192,63,106.5,15.2
2297,4/6/2016 18:00,141,37,82,36,98.4,2.6
2298,4/6/2016 19:00,4,3,3,3,91.1,0
2299,4/6/2016 20:00,0,0,0,0,83.2,0
2300,4/6/2016 21:00,0,0,0,0,74.1,0
2301,4/6/2016 22:00,0,0,0,0,62.1,0
2302,4/6/2016 23:00,0,0,0,0,44.1,0
2303,4/6/2016 0:00,0,0,0,0,15.5,0
2304,4/7/2016 1:00,0,0,0,0,19.5,0
2305,4/7/2016 2:00,0,0,0,0,47.1,0
2306,4/7/2016 3:00,0,0,0,0,64.1,0
2307,4/7/2016 4:00,0,0,0,0,75.4,0
2308,4/7/2016 5:00,0,0,0,0,84.3,0
2309,4/7/2016 6:00,0,0,0,0,92.2,0
2310,4/7/2016 7:00,8,4,5,4,99.6,3.8
2311,4/7/2016 8:00,159,40,83,34,108.1,16.3
2312,4/7/2016 9:00,402,66,226,60,117.5,28.2
2313,4/7/2016 10:00,625,81,365,79,130.2,38.9
2314,4/7/2016 11:00,797,88,468,85,147.1,47.5
2315,4/7/2016 12:00,904,91,531,87,169.1,52.3
2316,4/7/2016 13:00,937,92,550,88,166.2,52
2317,4/7/2016 14:00,896,91,523,88,144.6,46.6
2318,4/7/2016 15:00,782,88,450,86,128.4,37.7
2319,4/7/2016 16:00,604,80,335,79,116.4,26.9
2320,4/7/2016 17:00,378,64,183,61,107.1,14.9
2321,4/7/2016 18:00,137,36,76,35,99,2.3
2322,4/7/2016 19:00,4,2,2,2,91.3,0
2323,4/7/2016 20:00,0,0,0,0,83.4,0
2324,4/7/2016 21:00,0,0,0,0,74.3,0
2325,4/7/2016 22:00,0,0,0,0,62.3,0
2326,4/7/2016 23:00,0,0,0,0,44.3,0
2327,4/7/2016 0:00,0,0,0,0,15.5,0
2328,4/8/2016 1:00,0,0,0,0,20.1,0
2329,4/8/2016 2:00,0,0,0,0,47.4,0
2330,4/8/2016 3:00,0,0,0,0,64.4,0
2331,4/8/2016 4:00,0,0,0,0,76.1,0
2332,4/8/2016 5:00,0,0,0,0,84.6,0
2333,4/8/2016 6:00,0,0,0,0,92.4,0
2334,4/8/2016 7:00,7,4,5,4,100.2,3.7
2335,4/8/2016 8:00,157,39,80,33,108.3,16.2
2336,4/8/2016 9:00,399,64,222,59,118.2,28
2337,4/8/2016 10:00,622,80,359,77,130.5,38.7
2338,4/8/2016 11:00,793,87,462,84,147.3,47.2
2339,4/8/2016 12:00,899,90,525,86,169.3,51.9
2340,4/8/2016 13:00,933,90,543,87,166.2,51.6
2341,4/8/2016 14:00,891,89,515,87,145.1,46.2
2342,4/8/2016 15:00,777,86,443,85,128.6,37.4
2343,4/8/2016 16:00,599,78,327,77,116.6,26.6
2344,4/8/2016 17:00,373,62,175,60,107.2,14.6
2345,4/8/2016 18:00,132,35,71,33,99.2,2.1
2346,4/8/2016 19:00,3,2,2,2,91.4,0
2347,4/8/2016 20:00,0,0,0,0,83.6,0
2348,4/8/2016 21:00,0,0,0,0,74.5,0
2349,4/8/2016 22:00,0,0,0,0,62.6,0
2350,4/8/2016 23:00,0,0,0,0,44.5,0
2351,4/8/2016 0:00,0,0,0,0,15.5,0
2352,4/9/2016 1:00,0,0,0,0,20.4,0
2353,4/9/2016 2:00,0,0,0,0,48.2,0
2354,4/9/2016 3:00,0,0,0,0,65.1,0
2355,4/9/2016 4:00,0,0,0,0,76.3,0
2356,4/9/2016 5:00,0,0,0,0,85.2,0
2357,4/9/2016 6:00,0,0,0,0,93,0
2358,4/9/2016 7:00,7,4,5,3,100.4,3.5
2359,4/9/2016 8:00,159,34,78,30,108.5,16
2360,4/9/2016 9:00,404,56,222,56,118.4,27.8
2361,4/9/2016 10:00,627,69,355,68,131.1,38.4
2362,4/9/2016 11:00,799,75,458,74,147.6,46.9
2363,4/9/2016 12:00,905,78,520,76,169.4,51.6
2364,4/9/2016 13:00,938,78,538,77,166.2,51.2
2365,4/9/2016 14:00,896,77,510,77,145.2,45.9
2366,4/9/2016 15:00,781,75,436,75,129.1,37.1
2367,4/9/2016 16:00,602,68,320,68,117.1,26.3
2368,4/9/2016 17:00,374,54,165,53,107.4,14.3
2369,4/9/2016 18:00,132,31,66,30,99.4,1.8
2370,4/9/2016 19:00,2,1,1,1,92,0
2371,4/9/2016 20:00,0,0,0,0,84.1,0
2372,4/9/2016 21:00,0,0,0,0,75.1,0
2373,4/9/2016 22:00,0,0,0,0,63.2,0
2374,4/9/2016 23:00,0,0,0,0,45.1,0
2375,4/9/2016 0:00,0,0,0,0,15.5,0
2376,4/10/2016 1:00,0,0,0,0,21.1,0
2377,4/10/2016 2:00,0,0,0,0,48.5,0
2378,4/10/2016 3:00,0,0,0,0,65.4,0
2379,4/10/2016 4:00,0,0,0,0,77,0
2380,4/10/2016 5:00,0,0,0,0,85.4,0
2381,4/10/2016 6:00,0,0,0,0,93.3,0
2382,4/10/2016 7:00,6,4,4,3,101,3.4
2383,4/10/2016 8:00,152,38,73,32,109.2,15.9
2384,4/10/2016 9:00,393,63,212,57,119,27.7
2385,4/10/2016 10:00,614,78,348,76,131.3,38.2
2386,4/10/2016 11:00,784,85,449,82,148.2,46.6
2387,4/10/2016 12:00,890,88,511,85,169.5,51.2
2388,4/10/2016 13:00,922,89,528,85,166.3,50.8
2389,4/10/2016 14:00,880,88,500,86,145.3,45.5
2390,4/10/2016 15:00,766,85,427,83,129.3,36.8
2391,4/10/2016 16:00,588,77,311,75,117.3,26
2392,4/10/2016 17:00,361,60,158,58,107.6,14.1
2393,4/10/2016 18:00,124,34,60,31,99.5,1.5
2394,4/10/2016 19:00,2,1,1,1,92.2,0
2395,4/10/2016 20:00,0,0,0,0,84.3,0
2396,4/10/2016 21:00,0,0,0,0,75.3,0
2397,4/10/2016 22:00,0,0,0,0,63.4,0
2398,4/10/2016 23:00,0,0,0,0,45.3,0
2399,4/10/2016 0:00,0,0,0,0,15.6,0
2400,4/11/2016 1:00,0,0,0,0,21.4,0
2401,4/11/2016 2:00,0,0,0,0,49.2,0
2402,4/11/2016 3:00,0,0,0,0,66.1,0
2403,4/11/2016 4:00,0,0,0,0,77.3,0
2404,4/11/2016 5:00,0,0,0,0,86.1,0
2405,4/11/2016 6:00,0,0,0,0,93.5,0
2406,4/11/2016 7:00,6,3,4,3,101.2,3.3
2407,4/11/2016 8:00,153,35,71,30,109.4,15.7
2408,4/11/2016 9:00,394,57,212,56,119.2,27.5
2409,4/11/2016 10:00,616,71,343,70,131.6,38
2410,4/11/2016 11:00,787,78,444,75,148.4,46.3
2411,4/11/2016 12:00,892,80,506,78,170,50.9
2412,4/11/2016 13:00,924,80,523,79,166.3,50.5
2413,4/11/2016 14:00,881,80,494,79,145.4,45.2
2414,4/11/2016 15:00,766,77,420,76,129.4,36.4
2415,4/11/2016 16:00,588,70,303,69,117.4,25.7
2416,4/11/2016 17:00,361,55,148,53,108.1,13.8
2417,4/11/2016 18:00,122,30,55,29,100.1,1.3
2418,4/11/2016 19:00,1,1,1,1,92.4,0
2419,4/11/2016 20:00,0,0,0,0,84.5,0
2420,4/11/2016 21:00,0,0,0,0,75.5,0
2421,4/11/2016 22:00,0,0,0,0,64,0
2422,4/11/2016 23:00,0,0,0,0,45.5,0
2423,4/11/2016 0:00,0,0,0,0,16,0
2424,4/12/2016 1:00,0,0,0,0,22,0
2425,4/12/2016 2:00,0,0,0,0,49.6,0
2426,4/12/2016 3:00,0,0,0,0,66.4,0
2427,4/12/2016 4:00,0,0,0,0,77.5,0
2428,4/12/2016 5:00,0,0,0,0,86.3,0
2429,4/12/2016 6:00,0,0,0,0,94.1,0
2430,4/12/2016 7:00,6,3,3,3,101.4,3.1
2431,4/12/2016 8:00,152,32,68,28,109.6,15.6
2432,4/12/2016 9:00,395,53,208,53,119.5,27.3
2433,4/12/2016 10:00,616,66,338,65,132.2,37.7
2434,4/12/2016 11:00,787,72,439,71,148.6,46
2435,4/12/2016 12:00,892,74,500,73,170.1,50.5
2436,4/12/2016 13:00,923,75,517,74,166.3,50.1
2437,4/12/2016 14:00,880,74,487,74,145.5,44.8
2438,4/12/2016 15:00,765,71,412,72,129.6,36.1
2439,4/12/2016 16:00,586,65,295,65,117.6,25.4
2440,4/12/2016 17:00,358,51,139,49,108.3,13.5
2441,4/12/2016 18:00,119,28,49,27,100.3,1
2442,4/12/2016 19:00,1,1,1,1,92.5,0
2443,4/12/2016 20:00,0,0,0,0,85.1,0
2444,4/12/2016 21:00,0,0,0,0,76.1,0
2445,4/12/2016 22:00,0,0,0,0,64.3,0
2446,4/12/2016 23:00,0,0,0,0,46.2,0
2447,4/12/2016 0:00,0,0,0,0,16,0
2448,4/13/2016 1:00,0,0,0,0,22.3,0
2449,4/13/2016 2:00,0,0,0,0,50.3,0
2450,4/13/2016 3:00,0,0,0,0,67.1,0
2451,4/13/2016 4:00,0,0,0,0,78.2,0
2452,4/13/2016 5:00,0,0,0,0,86.5,0
2453,4/13/2016 6:00,0,0,0,0,94.3,0
2454,4/13/2016 7:00,5,3,3,2,102,3
2455,4/13/2016 8:00,150,31,65,27,110.2,15.4
2456,4/13/2016 9:00,392,52,203,51,120.1,27.1
2457,4/13/2016 10:00,613,64,333,64,132.4,37.5
2458,4/13/2016 11:00,783,70,433,69,149.2,45.7
2459,4/13/2016 12:00,888,72,493,71,170.3,50.2
2460,4/13/2016 13:00,919,73,510,72,166.3,49.7
2461,4/13/2016 14:00,876,72,480,72,146,44.5
2462,4/13/2016 15:00,760,70,405,70,130.1,35.8
2463,4/13/2016 16:00,581,63,287,63,118.1,25.1
2464,4/13/2016 17:00,354,49,130,47,108.5,13.3
2465,4/13/2016 18:00,115,27,44,26,100.4,0.8
2466,4/13/2016 19:00,1,0,0,0,93.1,0
2467,4/13/2016 20:00,0,0,0,0,85.3,0
2468,4/13/2016 21:00,0,0,0,0,76.3,0
2469,4/13/2016 22:00,0,0,0,0,64.5,0
2470,4/13/2016 23:00,0,0,0,0,46.4,0
2471,4/13/2016 0:00,0,0,0,0,16.1,0
2472,4/14/2016 1:00,0,0,0,0,22.6,0
2473,4/14/2016 2:00,0,0,0,0,51.1,0
2474,4/14/2016 3:00,0,0,0,0,67.4,0
2475,4/14/2016 4:00,0,0,0,0,78.4,0
2476,4/14/2016 5:00,0,0,0,0,87.2,0
2477,4/14/2016 6:00,0,0,0,0,94.5,0
2478,4/14/2016 7:00,5,3,3,2,102.2,2.9
2479,4/14/2016 8:00,141,37,61,30,110.4,15.3
2480,4/14/2016 9:00,377,63,193,55,120.3,26.9
2481,4/14/2016 10:00,596,78,325,75,133,37.3
2482,4/14/2016 11:00,764,86,424,82,149.3,45.4
2483,4/14/2016 12:00,867,89,483,84,170.4,49.8
2484,4/14/2016 13:00,898,89,499,85,166.3,49.3
2485,4/14/2016 14:00,855,89,470,85,146.1,44.1
2486,4/14/2016 15:00,740,85,396,82,130.3,35.5
2487,4/14/2016 16:00,562,76,279,74,118.3,24.8
2488,4/14/2016 17:00,338,59,124,55,109,13
2489,4/14/2016 18:00,106,31,40,27,100.6,0.5
2490,4/14/2016 19:00,0,0,0,0,93.3,0
2491,4/14/2016 20:00,0,0,0,0,85.5,0
2492,4/14/2016 21:00,0,0,0,0,76.6,0
2493,4/14/2016 22:00,0,0,0,0,65.1,0
2494,4/14/2016 23:00,0,0,0,0,46.6,0
2495,4/14/2016 0:00,0,0,0,0,16.1,0
2496,4/15/2016 1:00,0,0,0,0,23.3,0
2497,4/15/2016 2:00,0,0,0,0,51.4,0
2498,4/15/2016 3:00,0,0,0,0,68.1,0
2499,4/15/2016 4:00,0,0,0,0,79.1,0
2500,4/15/2016 5:00,0,0,0,0,87.4,0
2501,4/15/2016 6:00,0,0,0,0,95.1,0
2502,4/15/2016 7:00,4,3,3,2,102.4,2.7
2503,4/15/2016 8:00,139,36,58,29,111,15.1
2504,4/15/2016 9:00,375,61,188,54,120.5,26.7
2505,4/15/2016 10:00,593,76,320,73,133.2,37
2506,4/15/2016 11:00,761,84,418,80,149.5,45.1
2507,4/15/2016 12:00,864,87,477,83,170.5,49.5
2508,4/15/2016 13:00,894,88,493,84,166.3,49
2509,4/15/2016 14:00,851,87,463,83,146.2,43.8
2510,4/15/2016 15:00,735,83,388,81,130.4,35.2
2511,4/15/2016 16:00,557,74,271,72,118.5,24.5
2512,4/15/2016 17:00,333,57,116,53,109.2,12.8
2513,4/15/2016 18:00,102,30,34,26,101.2,0.3
2514,4/15/2016 19:00,0,0,0,0,93.5,0
2515,4/15/2016 20:00,0,0,0,0,86.1,0
2516,4/15/2016 21:00,0,0,0,0,77.2,0
2517,4/15/2016 22:00,0,0,0,0,65.3,0
2518,4/15/2016 23:00,0,0,0,0,47.2,0
2519,4/15/2016 0:00,0,0,0,0,16.1,0
2520,4/16/2016 1:00,0,0,0,0,23.6,0
2521,4/16/2016 2:00,0,0,0,0,52.2,0
2522,4/16/2016 3:00,0,0,0,0,68.4,0
2523,4/16/2016 4:00,0,0,0,0,79.3,0
2524,4/16/2016 5:00,0,0,0,0,88,0
2525,4/16/2016 6:00,0,0,0,0,95.3,0
2526,4/16/2016 7:00,4,2,3,2,103.1,2.6
2527,4/16/2016 8:00,135,37,56,30,111.2,14.9
2528,4/16/2016 9:00,367,65,184,57,121.1,26.5
2529,4/16/2016 10:00,584,82,314,77,133.4,36.8
2530,4/16/2016 11:00,750,90,411,85,150.1,44.8
2531,4/16/2016 12:00,852,93,469,88,170.6,49.1
2532,4/16/2016 13:00,883,94,484,89,166.3,48.6
2533,4/16/2016 14:00,839,93,455,88,146.3,43.4
2534,4/16/2016 15:00,724,89,380,85,130.5,34.9
2535,4/16/2016 16:00,547,79,264,76,119,24.3
2536,4/16/2016 17:00,323,61,109,55,109.3,12.5
2537,4/16/2016 18:00,96,31,31,26,101.3,0.1
2538,4/16/2016 19:00,0,0,0,0,94,0
2539,4/16/2016 20:00,0,0,0,0,86.2,0
2540,4/16/2016 21:00,0,0,0,0,77.4,0
2541,4/16/2016 22:00,0,0,0,0,65.6,0
2542,4/16/2016 23:00,0,0,0,0,47.4,0
2543,4/16/2016 0:00,0,0,0,0,16.2,0
2544,4/17/2016 1:00,0,0,0,0,24.3,0
2545,4/17/2016 2:00,0,0,0,0,52.5,0
2546,4/17/2016 3:00,0,0,0,0,69.1,0
2547,4/17/2016 4:00,0,0,0,0,79.6,0
2548,4/17/2016 5:00,0,0,0,0,88.2,0
2549,4/17/2016 6:00,0,0,0,0,95.5,0
2550,4/17/2016 7:00,4,2,2,2,103.3,2.5
2551,4/17/2016 8:00,134,35,53,27,111.4,14.8
2552,4/17/2016 9:00,368,60,179,52,121.3,26.3
2553,4/17/2016 10:00,585,75,309,72,134,36.6
2554,4/17/2016 11:00,752,83,406,79,150.3,44.5
2555,4/17/2016 12:00,854,86,464,81,171.1,48.8
2556,4/17/2016 13:00,884,86,479,82,166.3,48.3
2557,4/17/2016 14:00,839,85,448,82,146.4,43.1
2558,4/17/2016 15:00,724,82,373,79,131.1,34.6
2559,4/17/2016 16:00,546,73,256,70,119.2,24
2560,4/17/2016 17:00,322,56,99,51,109.5,12.2
2561,4/17/2016 18:00,94,28,26,25,101.5,0
2562,4/17/2016 19:00,0,0,0,0,94.2,0
2563,4/17/2016 20:00,0,0,0,0,86.4,0
2564,4/17/2016 21:00,0,0,0,0,77.6,0
2565,4/17/2016 22:00,0,0,0,0,66.2,0
2566,4/17/2016 23:00,0,0,0,0,48.1,0
2567,4/17/2016 0:00,0,0,0,0,16.2,0
2568,4/18/2016 1:00,0,0,0,0,24.6,0
2569,4/18/2016 2:00,0,0,0,0,53.2,0
2570,4/18/2016 3:00,0,0,0,0,69.4,0
2571,4/18/2016 4:00,0,0,0,0,80.2,0
2572,4/18/2016 5:00,0,0,0,0,88.4,0
2573,4/18/2016 6:00,0,0,0,0,96.1,0
2574,4/18/2016 7:00,3,2,2,2,103.5,2.3
2575,4/18/2016 8:00,132,34,50,26,112,14.6
2576,4/18/2016 9:00,365,59,175,51,121.5,26.1
2577,4/18/2016 10:00,582,74,304,70,134.2,36.3
2578,4/18/2016 11:00,748,81,400,77,150.5,44.2
2579,4/18/2016 12:00,849,84,457,80,171.2,48.4
2580,4/18/2016 13:00,879,85,472,81,166.3,47.9
2581,4/18/2016 14:00,835,84,441,81,146.5,42.7
2582,4/18/2016 15:00,719,80,365,78,131.2,34.2
2583,4/18/2016 16:00,541,71,248,69,119.3,23.7
2584,4/18/2016 17:00,318,55,91,50,110.1,12
2585,4/18/2016 18:00,90,27,23,23,102,0
2586,4/18/2016 19:00,0,0,0,0,94.4,0
2587,4/18/2016 20:00,0,0,0,0,87,0
2588,4/18/2016 21:00,0,0,0,0,78.2,0
2589,4/18/2016 22:00,0,0,0,0,66.4,0
2590,4/18/2016 23:00,0,0,0,0,48.3,0
2591,4/18/2016 0:00,0,0,0,0,16.3,0
2592,4/19/2016 1:00,0,0,0,0,25.3,0
2593,4/19/2016 2:00,0,0,0,0,53.6,0
2594,4/19/2016 3:00,0,0,0,0,70.1,0
2595,4/19/2016 4:00,0,0,0,0,80.5,0
2596,4/19/2016 5:00,0,0,0,0,89.1,0
2597,4/19/2016 6:00,0,0,0,0,96.3,0
2598,4/19/2016 7:00,3,2,2,2,104,2.2
2599,4/19/2016 8:00,127,36,48,28,112.2,14.5
2600,4/19/2016 9:00,356,64,170,55,122.1,26
2601,4/19/2016 10:00,570,81,298,76,134.4,36.1
2602,4/19/2016 11:00,735,90,393,84,151,43.9
2603,4/19/2016 12:00,836,93,450,87,171.3,48.1
2604,4/19/2016 13:00,865,94,464,88,166.3,47.5
2605,4/19/2016 14:00,821,93,433,88,146.6,42.4
2606,4/19/2016 15:00,706,88,358,84,131.3,33.9
2607,4/19/2016 16:00,529,78,241,74,119.5,23.4
2608,4/19/2016 17:00,307,59,85,53,110.2,11.7
2609,4/19/2016 18:00,85,28,24,24,102.2,0
2610,4/19/2016 19:00,0,0,0,0,94.5,0
2611,4/19/2016 20:00,0,0,0,0,87.2,0
2612,4/19/2016 21:00,0,0,0,0,78.4,0
2613,4/19/2016 22:00,0,0,0,0,67.1,0
2614,4/19/2016 23:00,0,0,0,0,48.5,0
2615,4/19/2016 0:00,0,0,0,0,16.3,0
2616,4/20/2016 1:00,0,0,0,0,25.6,0
2617,4/20/2016 2:00,0,0,0,0,54.3,0
2618,4/20/2016 3:00,0,0,0,0,70.4,0
2619,4/20/2016 4:00,0,0,0,0,81.1,0
2620,4/20/2016 5:00,0,0,0,0,89.3,0
2621,4/20/2016 6:00,0,0,0,0,96.6,0
2622,4/20/2016 7:00,3,2,2,2,104.2,2.1
2623,4/20/2016 8:00,127,33,45,25,112.4,14.3
2624,4/20/2016 9:00,357,59,166,51,122.3,25.8
2625,4/20/2016 10:00,572,74,293,70,135,35.9
2626,4/20/2016 11:00,737,82,388,77,151.2,43.6
2627,4/20/2016 12:00,838,85,444,80,171.4,47.8
2628,4/20/2016 13:00,867,85,458,81,166.3,47.2
2629,4/20/2016 14:00,822,84,426,81,147.1,42.1
2630,4/20/2016 15:00,706,80,351,77,131.5,33.6
2631,4/20/2016 16:00,529,71,233,68,120,23.2
2632,4/20/2016 17:00,306,54,75,48,110.4,11.5
2633,4/20/2016 18:00,83,25,22,22,102.4,0
2634,4/20/2016 19:00,0,0,0,0,95.1,0
2635,4/20/2016 20:00,0,0,0,0,87.4,0
2636,4/20/2016 21:00,0,0,0,0,79,0
2637,4/20/2016 22:00,0,0,0,0,67.3,0
2638,4/20/2016 23:00,0,0,0,0,49.2,0
2639,4/20/2016 0:00,0,0,0,0,16.4,0
2640,4/21/2016 1:00,0,0,0,0,26.3,0
2641,4/21/2016 2:00,0,0,0,0,55.1,0
2642,4/21/2016 3:00,0,0,0,0,71.1,0
2643,4/21/2016 4:00,0,0,0,0,81.4,0
2644,4/21/2016 5:00,0,0,0,0,89.5,0
2645,4/21/2016 6:00,0,0,0,0,97.1,0
2646,4/21/2016 7:00,2,2,1,1,104.4,1.9
2647,4/21/2016 8:00,121,36,43,27,112.6,14.2
2648,4/21/2016 9:00,347,65,162,56,122.5,25.6
2649,4/21/2016 10:00,559,83,287,77,135.2,35.6
2650,4/21/2016 11:00,723,92,381,85,151.4,43.3
2651,4/21/2016 12:00,823,96,436,89,171.5,47.4
2652,4/21/2016 13:00,851,96,450,90,166.4,46.8
2653,4/21/2016 14:00,807,95,419,89,147.2,41.7
2654,4/21/2016 15:00,691,90,343,85,132,33.4
2655,4/21/2016 16:00,515,80,227,74,120.2,22.9
2656,4/21/2016 17:00,295,60,71,52,110.5,11.3
2657,4/21/2016 18:00,77,27,23,23,102.5,0
2658,4/21/2016 19:00,0,0,0,0,95.3,0
2659,4/21/2016 20:00,0,0,0,0,87.6,0
2660,4/21/2016 21:00,0,0,0,0,79.2,0
2661,4/21/2016 22:00,0,0,0,0,67.6,0
2662,4/21/2016 23:00,0,0,0,0,49.4,0
2663,4/21/2016 0:00,0,0,0,0,16.4,0
2664,4/22/2016 1:00,0,0,0,0,26.6,0
2665,4/22/2016 2:00,0,0,0,0,55.4,0
2666,4/22/2016 3:00,0,0,0,0,71.4,0
2667,4/22/2016 4:00,0,0,0,0,82,0
2668,4/22/2016 5:00,0,0,0,0,90.1,0
2669,4/22/2016 6:00,0,0,0,0,97.3,0
2670,4/22/2016 7:00,2,1,1,1,105,1.8
2671,4/22/2016 8:00,118,37,41,27,113.2,14
2672,4/22/2016 9:00,342,66,158,56,123.1,25.4
2673,4/22/2016 10:00,553,85,276,72,135.4,35.4
2674,4/22/2016 11:00,716,94,375,87,151.5,43.1
2675,4/22/2016 12:00,815,98,430,90,171.5,47.1
2676,4/22/2016 13:00,844,99,443,91,166.4,46.5
2677,4/22/2016 14:00,799,97,411,91,147.3,41.4
2678,4/22/2016 15:00,684,92,336,87,132.1,33.1
2679,4/22/2016 16:00,507,81,216,71,120.3,22.6
2680,4/22/2016 17:00,288,61,64,52,111.1,11
2681,4/22/2016 18:00,73,26,22,22,103.1,0
2682,4/22/2016 19:00,0,0,0,0,95.5,0
2683,4/22/2016 20:00,0,0,0,0,88.2,0
2684,4/22/2016 21:00,0,0,0,0,79.4,0
2685,4/22/2016 22:00,0,0,0,0,68.2,0
2686,4/22/2016 23:00,0,0,0,0,50.1,0
2687,4/22/2016 0:00,0,0,0,0,16.5,0
2688,4/23/2016 1:00,0,0,0,0,27.3,0
2689,4/23/2016 2:00,0,0,0,0,56.2,0
2690,4/23/2016 3:00,0,0,0,0,72,0
2691,4/23/2016 4:00,0,0,0,0,82.2,0
2692,4/23/2016 5:00,0,0,0,0,90.3,0
2693,4/23/2016 6:00,0,0,0,0,97.5,0
2694,4/23/2016 7:00,2,1,1,1,105.2,1.7
2695,4/23/2016 8:00,115,36,39,26,113.4,13.9
2696,4/23/2016 9:00,339,65,153,55,123.3,25.2
2697,4/23/2016 10:00,550,83,270,71,135.6,35.1
2698,4/23/2016 11:00,712,93,369,86,152.1,42.8
2699,4/23/2016 12:00,811,97,424,89,172,46.8
2700,4/23/2016 13:00,839,98,436,90,166.4,46.2
2701,4/23/2016 14:00,794,96,405,90,147.3,41.1
2702,4/23/2016 15:00,679,91,329,85,132.3,32.8
2703,4/23/2016 16:00,503,80,208,70,120.4,22.4
2704,4/23/2016 17:00,284,59,56,51,111.2,10.8
2705,4/23/2016 18:00,70,25,22,22,103.2,0
2706,4/23/2016 19:00,0,0,0,0,96,0
2707,4/23/2016 20:00,0,0,0,0,88.3,0
2708,4/23/2016 21:00,0,0,0,0,80,0
2709,4/23/2016 22:00,0,0,0,0,68.4,0
2710,4/23/2016 23:00,0,0,0,0,50.3,0
2711,4/23/2016 0:00,0,0,0,0,16.6,0
2712,4/24/2016 1:00,0,0,0,0,28,0
2713,4/24/2016 2:00,0,0,0,0,56.5,0
2714,4/24/2016 3:00,0,0,0,0,72.3,0
2715,4/24/2016 4:00,0,0,0,0,82.5,0
2716,4/24/2016 5:00,0,0,0,0,90.5,0
2717,4/24/2016 6:00,0,0,0,0,98.1,0
2718,4/24/2016 7:00,1,1,1,1,105.4,1.5
2719,4/24/2016 8:00,113,35,36,26,113.6,13.7
2720,4/24/2016 9:00,336,64,149,54,123.5,25
2721,4/24/2016 10:00,547,82,265,69,136.2,34.9
2722,4/24/2016 11:00,709,91,363,84,152.2,42.5
2723,4/24/2016 12:00,807,95,418,87,172.1,46.5
2724,4/24/2016 13:00,835,96,430,88,166.4,45.8
2725,4/24/2016 14:00,789,94,398,88,147.4,40.8
2726,4/24/2016 15:00,674,89,322,84,132.4,32.5
2727,4/24/2016 16:00,498,78,205,72,120.6,22.1
2728,4/24/2016 17:00,280,58,49,49,111.4,10.6
2729,4/24/2016 18:00,67,24,21,21,103.4,0
2730,4/24/2016 19:00,0,0,0,0,96.2,0
2731,4/24/2016 20:00,0,0,0,0,88.5,0
2732,4/24/2016 21:00,0,0,0,0,80.2,0
2733,4/24/2016 22:00,0,0,0,0,69.1,0
2734,4/24/2016 23:00,0,0,0,0,51,0
2735,4/24/2016 0:00,0,0,0,0,17,0
2736,4/25/2016 1:00,0,0,0,0,28.3,0
2737,4/25/2016 2:00,0,0,0,0,57.3,0
2738,4/25/2016 3:00,0,0,0,0,73,0
2739,4/25/2016 4:00,0,0,0,0,83.1,0
2740,4/25/2016 5:00,0,0,0,0,91.1,0
2741,4/25/2016 6:00,0,0,0,0,98.3,0
2742,4/25/2016 7:00,1,1,1,1,105.6,1.4
2743,4/25/2016 8:00,116,30,33,23,114.1,13.5
2744,4/25/2016 9:00,343,53,144,45,124.1,24.8
2745,4/25/2016 10:00,555,68,266,64,136.3,34.7
2746,4/25/2016 11:00,718,75,358,71,152.4,42.2
2747,4/25/2016 12:00,816,78,413,74,172.2,46.1
2748,4/25/2016 13:00,844,79,425,75,166.4,45.5
2749,4/25/2016 14:00,798,78,392,75,147.5,40.5
2750,4/25/2016 15:00,682,74,315,71,132.5,32.2
2751,4/25/2016 16:00,505,65,196,62,121.1,21.9
2752,4/25/2016 17:00,284,48,42,42,111.5,10.3
