Year,Month,Day,Hour,Global_radiation_horizontal,Diffuse_radiation_horizontal,Global_radiation_tilted_plane,Diffuse_radiation_tilted_plane,Solar_azimuth,Height_of_sun
2005,5,4,21,0,0,0,0,83.5,0
2005,5,4,22,0,0,0,0,73.1,0
2005,5,4,23,0,0,0,0,55.4,0
2005,5,4,24,0,0,0,0,18.4,0
2005,5,5,1,0,0,0,0,-34.1,0
2005,5,5,2,0,0,0,0,-63,0
2005,5,5,3,0,0,0,0,-77.3,0
2005,5,5,4,0,0,0,0,-86.5,0
2005,5,5,5,0,0,0,0,-94.3,0
2005,5,5,6,0,0,0,0,-101.3,0
2005,5,5,7,0,0,0,0,-108.5,0.1
2005,5,5,8,90,27,18,18,-116.6,12
2005,5,5,9,303,54,105,43,-126.5,22.9
2005,5,5,10,507,70,218,65,-139.1,32.4
2005,5,5,11,665,79,303,73,-154.4,39.5
2005,5,5,12,760,83,353,76,-173.2,43.1
2005,5,5,13,785,84,362,77,167,42.4
2005,5,5,14,738,82,328,76,149.2,37.6
2005,5,5,15,623,77,250,71,134.5,29.6
2005,5,5,16,449,66,132,60,123.3,19.6
2005,5,5,17,236,47,41,41,114.1,8.3
2005,5,5,18,42,16,14,14,106.2,0
2005,5,5,19,0,0,0,0,99.1,0
2005,5,5,20,0,0,0,0,92.1,0
2005,5,5,21,0,0,0,0,84.1,0
2005,5,5,22,0,0,0,0,73.4,0
2005,5,5,23,0,0,0,0,56.1,0
2005,5,5,24,0,0,0,0,18.6,0
2005,5,6,1,0,0,0,0,-34.4,0
2005,5,6,2,0,0,0,0,-63.3,0
2005,5,6,3,0,0,0,0,-77.5,0
2005,5,6,4,0,0,0,0,-87.1,0
2005,5,6,5,0,0,0,0,-94.4,0
2005,5,6,6,0,0,0,0,-101.4,0
2005,5,6,7,0,0,0,0,-109,0
2005,5,6,8,88,25,17,17,-117.1,11.8
2005,5,6,9,303,50,101,40,-127,22.8
2005,5,6,10,507,65,213,61,-139.2,32.2
2005,5,6,11,665,74,298,68,-154.5,39.2
2005,5,6,12,760,77,348,72,-173.2,42.8
2005,5,6,13,785,78,356,73,167.1,42.1
2005,5,6,14,738,76,321,71,149.3,37.3
2005,5,6,15,623,72,243,67,135,29.4
2005,5,6,16,449,62,124,56,123.4,19.4
2005,5,6,17,235,44,38,38,114.3,8.1
2005,5,6,18,41,14,13,13,106.4,0
2005,5,6,19,0,0,0,0,99.3,0
2005,5,6,20,0,0,0,0,92.2,0
2005,5,6,21,0,0,0,0,84.3,0
2005,5,6,22,0,0,0,0,74,0
2005,5,6,23,0,0,0,0,56.4,0
2005,5,6,24,0,0,0,0,19.1,0
2005,5,7,1,0,0,0,0,-35.1,0
2005,5,7,2,0,0,0,0,-64.1,0
2005,5,7,3,0,0,0,0,-78.2,0
2005,5,7,4,0,0,0,0,-87.3,0
2005,5,7,5,0,0,0,0,-95,0
2005,5,7,6,0,0,0,0,-102,0
2005,5,7,7,0,0,0,0,-109.2,0
2005,5,7,8,84,27,18,18,-117.3,11.7
2005,5,7,9,293,55,99,44,-127.2,22.6
2005,5,7,10,496,73,209,66,-139.3,32
2005,5,7,11,653,82,293,75,-154.6,39
2005,5,7,12,747,86,342,78,-173.2,42.5
2005,5,7,13,772,87,351,79,167.1,41.8
2005,5,7,14,725,85,316,78,149.4,37
2005,5,7,15,611,80,239,73,135.1,29.1
2005,5,7,16,438,68,121,61,123.5,19.2
2005,5,7,17,226,48,41,41,114.4,7.9
2005,5,7,18,38,15,13,13,106.5,0
2005,5,7,19,0,0,0,0,99.4,0
2005,5,7,20,0,0,0,0,92.4,0
2005,5,7,21,0,0,0,0,84.5,0
2005,5,7,22,0,0,0,0,74.3,0
2005,5,7,23,0,0,0,0,57.1,0
2005,5,7,24,0,0,0,0,19.3,0
2005,5,8,1,0,0,0,0,-35.5,0
2005,5,8,2,0,0,0,0,-64.4,0
2005,5,8,3,0,0,0,0,-78.4,0
2005,5,8,4,0,0,0,0,-87.5,0
2005,5,8,5,0,0,0,0,-95.2,0
2005,5,8,6,0,0,0,0,-102.2,0
2005,5,8,7,0,0,0,0,-109.3,0
2005,5,8,8,80,28,19,19,-117.4,11.5
2005,5,8,9,285,60,97,48,-127.3,22.4
2005,5,8,10,486,79,199,64,-139.4,31.8
2005,5,8,11,641,90,289,81,-155.1,38.7
2005,5,8,12,734,95,337,85,-173.3,42.3
2005,5,8,13,759,96,346,86,167.1,41.6
2005,5,8,14,712,94,311,85,149.4,36.8
2005,5,8,15,599,87,235,79,135.2,28.9
2005,5,8,16,427,74,115,61,124,19
2005,5,8,17,218,52,44,44,114.5,7.7
2005,5,8,18,35,15,14,14,107.1,0
2005,5,8,19,0,0,0,0,99.6,0
2005,5,8,20,0,0,0,0,92.6,0
2005,5,8,21,0,0,0,0,85.1,0
2005,5,8,22,0,0,0,0,74.5,0
2005,5,8,23,0,0,0,0,57.4,0
2005,5,8,24,0,0,0,0,19.4,0
2005,5,9,1,0,0,0,0,-36.2,0
2005,5,9,2,0,0,0,0,-65.1,0
2005,5,9,3,0,0,0,0,-79,0
2005,5,9,4,0,0,0,0,-88.1,0
2005,5,9,5,0,0,0,0,-95.3,0
2005,5,9,6,0,0,0,0,-102.3,0
2005,5,9,7,0,0,0,0,-109.5,0
2005,5,9,8,80,25,17,17,-117.6,11.4
2005,5,9,9,288,53,91,42,-127.4,22.2
2005,5,9,10,490,70,200,64,-139.6,31.6
2005,5,9,11,646,79,283,72,-155.2,38.5
2005,5,9,12,739,83,332,76,-173.3,42
2005,5,9,13,764,84,340,77,167.2,41.3
2005,5,9,14,717,82,305,76,149.5,36.5
2005,5,9,15,603,77,227,71,135.4,28.7
2005,5,9,16,431,66,109,58,124.2,18.8
2005,5,9,17,220,46,40,40,115.1,7.6
2005,5,9,18,35,14,12,12,107.2,0
2005,5,9,19,0,0,0,0,100.1,0
2005,5,9,20,0,0,0,0,93.1,0
2005,5,9,21,0,0,0,0,85.3,0
2005,5,9,22,0,0,0,0,75.2,0
2005,5,9,23,0,0,0,0,58.1,0
2005,5,9,24,0,0,0,0,19.6,0
2005,5,10,1,0,0,0,0,-36.5,0
2005,5,10,2,0,0,0,0,-65.4,0
2005,5,10,3,0,0,0,0,-79.3,0
2005,5,10,4,0,0,0,0,-88.3,0
2005,5,10,5,0,0,0,0,-95.5,0
2005,5,10,6,0,0,0,0,-102.5,0
2005,5,10,7,0,0,0,0,-110,0
2005,5,10,8,76,27,18,18,-118.1,11.2
2005,5,10,9,280,57,90,45,-127.6,22
2005,5,10,10,481,76,190,61,-140.1,31.3
2005,5,10,11,635,86,279,77,-155.3,38.3
2005,5,10,12,728,90,327,81,-173.4,41.7
2005,5,10,13,753,91,335,82,167.2,41
2005,5,10,14,706,89,300,81,150,36.3
2005,5,10,15,593,83,223,75,135.5,28.5
2005,5,10,16,421,71,102,58,124.3,18.6
2005,5,10,17,213,49,42,42,115.2,7.4
2005,5,10,18,33,14,12,12,107.3,0
2005,5,10,19,0,0,0,0,100.3,0
2005,5,10,20,0,0,0,0,93.3,0
2005,5,10,21,0,0,0,0,85.5,0
2005,5,10,22,0,0,0,0,75.4,0
2005,5,10,23,0,0,0,0,58.4,0
2005,5,10,24,0,0,0,0,20.2,0
2005,5,11,1,0,0,0,0,-37.3,0
2005,5,11,2,0,0,0,0,-66.1,0
2005,5,11,3,0,0,0,0,-79.5,0
2005,5,11,4,0,0,0,0,-88.5,0
2005,5,11,5,0,0,0,0,-96.1,0
2005,5,11,6,0,0,0,0,-103,0
2005,5,11,7,0,0,0,0,-110.1,0
2005,5,11,8,75,26,17,17,-118.2,11.1
2005,5,11,9,278,56,86,43,-128.1,21.9
2005,5,11,10,478,74,186,59,-140.2,31.1
2005,5,11,11,632,84,274,75,-155.3,38
2005,5,11,12,726,88,322,79,-173.4,41.5
2005,5,11,13,750,89,330,80,167.2,40.8
2005,5,11,14,703,87,295,79,150.1,36.1
2005,5,11,15,590,81,218,73,135.6,28.3
2005,5,11,16,419,69,100,60,124.4,18.4
2005,5,11,17,210,48,41,41,115.3,7.2
2005,5,11,18,31,13,12,12,107.5,0
2005,5,11,19,0,0,0,0,100.4,0
2005,5,11,20,0,0,0,0,93.5,0
2005,5,11,21,0,0,0,0,86,0
2005,5,11,22,0,0,0,0,76,0
2005,5,11,23,0,0,0,0,59.1,0
2005,5,11,24,0,0,0,0,20.3,0
2005,5,12,1,0,0,0,0,-38,0
2005,5,12,2,0,0,0,0,-66.4,0
2005,5,12,3,0,0,0,0,-80.1,0
2005,5,12,4,0,0,0,0,-89.1,0
2005,5,12,5,0,0,0,0,-96.2,0
2005,5,12,6,0,0,0,0,-103.2,0
2005,5,12,7,0,0,0,0,-110.3,0
2005,5,12,8,74,23,16,16,-118.4,10.9
2005,5,12,9,279,51,81,40,-128.2,21.7
2005,5,12,10,479,68,188,62,-140.3,30.9
2005,5,12,11,634,77,269,70,-155.4,37.8
2005,5,12,12,727,81,317,74,-173.4,41.2
2005,5,12,13,751,82,324,75,167.3,40.5
2005,5,12,14,705,80,289,73,150.2,35.8
2005,5,12,15,591,75,211,68,136.1,28.1
2005,5,12,16,419,64,92,56,124.5,18.2
2005,5,12,17,210,44,38,38,115.4,7.1
2005,5,12,18,31,12,11,11,107.6,0
2005,5,12,19,0,0,0,0,100.6,0
2005,5,12,20,0,0,0,0,94,0
2005,5,12,21,0,0,0,0,86.2,0
2005,5,12,22,0,0,0,0,76.3,0
2005,5,12,23,0,0,0,0,59.4,0
2005,5,12,24,0,0,0,0,20.5,0
2005,5,13,1,0,0,0,0,-38.3,0
2005,5,13,2,0,0,0,0,-67.1,0
2005,5,13,3,0,0,0,0,-80.3,0
2005,5,13,4,0,0,0,0,-89.2,0
2005,5,13,5,0,0,0,0,-96.4,0
2005,5,13,6,0,0,0,0,-103.3,0
2005,5,13,7,0,0,0,0,-110.4,0
2005,5,13,8,72,23,15,15,-118.5,10.8
2005,5,13,9,276,50,78,39,-128.3,21.5
2005,5,13,10,476,67,183,60,-140.4,30.7
2005,5,13,11,631,76,264,69,-155.5,37.5
2005,5,13,12,724,80,312,73,-173.4,41
2005,5,13,13,748,80,319,74,167.3,40.3
2005,5,13,14,701,79,284,72,150.2,35.6
2005,5,13,15,588,73,206,67,136.2,27.9
2005,5,13,16,416,62,87,55,125,18
2005,5,13,17,208,43,37,37,115.6,6.9
2005,5,13,18,30,12,11,11,108.1,0
2005,5,13,19,0,0,0,0,101.1,0
2005,5,13,20,0,0,0,0,94.2,0
2005,5,13,21,0,0,0,0,86.4,0
2005,5,13,22,0,0,0,0,76.5,0
2005,5,13,23,0,0,0,0,60.2,0
2005,5,13,24,0,0,0,0,21.1,0
2005,5,14,1,0,0,0,0,-39.1,0
2005,5,14,2,0,0,0,0,-67.4,0
2005,5,14,3,0,0,0,0,-80.6,0
2005,5,14,4,0,0,0,0,-89.4,0
2005,5,14,5,0,0,0,0,-96.5,0
2005,5,14,6,0,0,0,0,-103.4,0
2005,5,14,7,0,0,0,0,-110.5,0
2005,5,14,8,70,23,15,15,-119,10.6
2005,5,14,9,272,51,75,39,-128.4,21.3
2005,5,14,10,471,68,180,61,-140.5,30.5
2005,5,14,11,625,77,260,70,-155.6,37.3
2005,5,14,12,718,81,307,74,-173.5,40.7
2005,5,14,13,741,82,314,75,167.3,40
2005,5,14,14,695,80,279,73,150.3,35.4
2005,5,14,15,582,75,201,68,136.3,27.7
2005,5,14,16,411,63,83,55,125.2,17.9
2005,5,14,17,204,44,38,38,116.1,6.8
2005,5,14,18,28,12,10,10,108.2,0
2005,5,14,19,0,0,0,0,101.2,0
2005,5,14,20,0,0,0,0,94.3,0
2005,5,14,21,0,0,0,0,87,0
2005,5,14,22,0,0,0,0,77.1,0
2005,5,14,23,0,0,0,0,60.5,0
2005,5,14,24,0,0,0,0,21.3,0
2005,5,15,1,0,0,0,0,-39.4,0
2005,5,15,2,0,0,0,0,-68.1,0
2005,5,15,3,0,0,0,0,-81.2,0
2005,5,15,4,0,0,0,0,-89.6,0
2005,5,15,5,0,0,0,0,-97.1,0
2005,5,15,6,0,0,0,0,-103.6,0
2005,5,15,7,0,0,0,0,-111.1,0
2005,5,15,8,67,24,16,16,-119.1,10.5
2005,5,15,9,264,55,74,42,-128.6,21.2
2005,5,15,10,462,74,170,59,-141,30.3
2005,5,15,11,614,84,257,75,-156,37.1
2005,5,15,12,707,89,303,79,-173.5,40.5
2005,5,15,13,730,90,310,80,167.4,39.8
2005,5,15,14,684,88,275,79,150.4,35.1
2005,5,15,15,572,81,198,73,136.4,27.5
2005,5,15,16,402,69,77,55,125.3,17.7
2005,5,15,17,197,47,40,40,116.2,6.6
2005,5,15,18,26,12,11,11,108.4,0
2005,5,15,19,0,0,0,0,101.4,0
2005,5,15,20,0,0,0,0,94.5,0
2005,5,15,21,0,0,0,0,87.2,0
2005,5,15,22,0,0,0,0,77.4,0
2005,5,15,23,0,0,0,0,61.2,0
2005,5,15,24,0,0,0,0,21.6,0
2005,5,16,1,0,0,0,0,-40.1,0
2005,5,16,2,0,0,0,0,-68.3,0
2005,5,16,3,0,0,0,0,-81.4,0
2005,5,16,4,0,0,0,0,-90.1,0
2005,5,16,5,0,0,0,0,-97.2,0
2005,5,16,6,0,0,0,0,-104.1,0
2005,5,16,7,0,0,0,0,-111.2,0
2005,5,16,8,64,25,17,17,-119.2,10.3
2005,5,16,9,257,58,70,41,-129.1,21
2005,5,16,10,453,78,167,62,-141.1,30.1
2005,5,16,11,605,90,253,79,-156.1,36.9
2005,5,16,12,697,95,299,84,-173.5,40.2
2005,5,16,13,721,96,306,85,167.4,39.5
2005,5,16,14,675,94,271,83,150.5,34.9
2005,5,16,15,563,87,189,70,136.5,27.3
2005,5,16,16,394,73,76,58,125.4,17.6
2005,5,16,17,191,49,42,42,116.3,6.5
2005,5,16,18,25,12,11,11,108.5,0
2005,5,16,19,0,0,0,0,101.5,0
2005,5,16,20,0,0,0,0,95,0
2005,5,16,21,0,0,0,0,87.4,0
2005,5,16,22,0,0,0,0,78,0
2005,5,16,23,0,0,0,0,61.5,0
2005,5,16,24,0,0,0,0,22.2,0
2005,5,17,1,0,0,0,0,-40.4,0
2005,5,17,2,0,0,0,0,-69,0
2005,5,17,3,0,0,0,0,-81.6,0
2005,5,17,4,0,0,0,0,-90.3,0
2005,5,17,5,0,0,0,0,-97.4,0
2005,5,17,6,0,0,0,0,-104.2,0
2005,5,17,7,0,0,0,0,-111.3,0
2005,5,17,8,62,23,16,16,-119.3,10.2
2005,5,17,9,256,56,69,42,-129.2,20.8
2005,5,17,10,452,75,163,59,-141.2,29.9
2005,5,17,11,604,86,249,76,-156.2,36.7
2005,5,17,12,696,91,294,81,-173.5,40
2005,5,17,13,719,92,301,82,167.4,39.3
2005,5,17,14,674,90,266,80,150.6,34.7
2005,5,17,15,561,83,190,74,136.6,27.1
2005,5,17,16,393,70,70,56,125.5,17.4
2005,5,17,17,190,47,40,40,116.4,6.4
2005,5,17,18,24,11,10,10,109,0
2005,5,17,19,0,0,0,0,102,0
2005,5,17,20,0,0,0,0,95.2,0
2005,5,17,21,0,0,0,0,87.5,0
2005,5,17,22,0,0,0,0,78.2,0
2005,5,17,23,0,0,0,0,62.2,0
2005,5,17,24,0,0,0,0,22.4,0
2005,5,18,1,0,0,0,0,-41.1,0
2005,5,18,2,0,0,0,0,-69.3,0
2005,5,18,3,0,0,0,0,-82.2,0
2005,5,18,4,0,0,0,0,-90.5,0
2005,5,18,5,0,0,0,0,-97.5,0
2005,5,18,6,0,0,0,0,-104.3,0
2005,5,18,7,0,0,0,0,-111.4,0
2005,5,18,8,63,20,14,14,-119.5,10
2005,5,18,9,262,47,63,36,-129.3,20.7
2005,5,18,10,459,63,164,57,-141.3,29.7
2005,5,18,11,612,72,243,65,-156.2,36.4
2005,5,18,12,705,76,289,69,-173.5,39.8
2005,5,18,13,728,77,295,70,167.5,39.1
2005,5,18,14,682,75,259,69,151,34.5
2005,5,18,15,570,70,181,63,137.1,26.9
2005,5,18,16,400,59,62,51,125.6,17.3
2005,5,18,17,194,40,35,35,116.5,6.2
2005,5,18,18,24,10,9,9,109.1,0
2005,5,18,19,0,0,0,0,102.2,0
2005,5,18,20,0,0,0,0,95.3,0
2005,5,18,21,0,0,0,0,88.1,0
2005,5,18,22,0,0,0,0,78.5,0
2005,5,18,23,0,0,0,0,62.5,0
2005,5,18,24,0,0,0,0,23.1,0
2005,5,19,1,0,0,0,0,-41.5,0
2005,5,19,2,0,0,0,0,-69.5,0
2005,5,19,3,0,0,0,0,-82.4,0
2005,5,19,4,0,0,0,0,-91,0
2005,5,19,5,0,0,0,0,-98,0
2005,5,19,6,0,0,0,0,-104.5,0
2005,5,19,7,0,0,0,0,-111.5,0
2005,5,19,8,62,19,14,14,-119.6,9.9
2005,5,19,9,262,44,59,33,-129.4,20.5
2005,5,19,10,460,59,159,54,-141.4,29.6
2005,5,19,11,613,67,238,62,-156.3,36.2
2005,5,19,12,705,71,284,65,-173.5,39.6
2005,5,19,13,729,72,290,66,167.5,38.9
2005,5,19,14,683,70,254,65,151.1,34.3
2005,5,19,15,570,65,175,60,137.2,26.8
2005,5,19,16,401,55,55,48,126.1,17.1
2005,5,19,17,194,38,33,33,117.1,6.1
2005,5,19,18,24,9,8,8,109.2,0
2005,5,19,19,0,0,0,0,102.3,0
2005,5,19,20,0,0,0,0,95.5,0
2005,5,19,21,0,0,0,0,88.3,0
2005,5,19,22,0,0,0,0,79.1,0
2005,5,19,23,0,0,0,0,63.2,0
2005,5,19,24,0,0,0,0,23.3,0
2005,5,20,1,0,0,0,0,-42.2,0
2005,5,20,2,0,0,0,0,-70.2,0
2005,5,20,3,0,0,0,0,-82.6,0
2005,5,20,4,0,0,0,0,-91.2,0
2005,5,20,5,0,0,0,0,-98.2,0
2005,5,20,6,0,0,0,0,-104.6,0
2005,5,20,7,0,0,0,0,-112,0
2005,5,20,8,62,17,12,12,-120.1,9.8
2005,5,20,9,263,40,59,35,-129.5,20.4
2005,5,20,10,462,53,154,49,-141.4,29.4
2005,5,20,11,615,60,233,56,-156.3,36
2005,5,20,12,708,64,279,59,-173.5,39.3
2005,5,20,13,732,64,285,60,167.6,38.7
2005,5,20,14,686,63,248,59,151.2,34.1
2005,5,20,15,573,59,169,54,137.3,26.6
2005,5,20,16,403,50,47,44,126.2,17
2005,5,20,17,196,34,30,30,117.2,6
2005,5,20,18,23,8,7,7,109.4,0
2005,5,20,19,0,0,0,0,102.4,0
2005,5,20,20,0,0,0,0,96,0
2005,5,20,21,0,0,0,0,88.4,0
2005,5,20,22,0,0,0,0,79.3,0
2005,5,20,23,0,0,0,0,63.5,0
2005,5,20,24,0,0,0,0,23.6,0
2005,5,21,1,0,0,0,0,-42.5,0
2005,5,21,2,0,0,0,0,-70.5,0
2005,5,21,3,0,0,0,0,-83.1,0
2005,5,21,4,0,0,0,0,-91.3,0
2005,5,21,5,0,0,0,0,-98.3,0
2005,5,21,6,0,0,0,0,-105.1,0
2005,5,21,7,0,0,0,0,-112.1,0
2005,5,21,8,58,19,13,13,-120.2,9.6
2005,5,21,9,252,47,55,35,-129.5,20.2
2005,5,21,10,448,63,154,57,-141.5,29.2
2005,5,21,11,600,72,231,65,-156.4,35.8
2005,5,21,12,692,77,276,69,-173.5,39.1
2005,5,21,13,716,77,282,70,167.6,38.5
2005,5,21,14,670,76,246,69,151.3,34
2005,5,21,15,558,70,169,63,137.4,26.4
2005,5,21,16,390,59,50,50,126.3,16.8
2005,5,21,17,186,40,35,35,117.3,5.9
2005,5,21,18,22,9,8,8,109.5,0
2005,5,21,19,0,0,0,0,102.5,0
2005,5,21,20,0,0,0,0,96.1,0
2005,5,21,21,0,0,0,0,89,0
2005,5,21,22,0,0,0,0,79.5,0
2005,5,21,23,0,0,0,0,64.2,0
2005,5,21,24,0,0,0,0,24.2,0
2005,5,22,1,0,0,0,0,-43.2,0
2005,5,22,2,0,0,0,0,-71.1,0
2005,5,22,3,0,0,0,0,-83.3,0
2005,5,22,4,0,0,0,0,-91.5,0
2005,5,22,5,0,0,0,0,-98.4,0
2005,5,22,6,0,0,0,0,-105.2,0
2005,5,22,7,0,0,0,0,-112.2,0
2005,5,22,8,55,19,13,13,-120.3,9.5
2005,5,22,9,246,49,54,36,-130,20
2005,5,22,10,441,66,144,52,-141.6,29
2005,5,22,11,593,76,228,68,-156.4,35.6
2005,5,22,12,684,81,273,72,-173.6,38.9
2005,5,22,13,708,82,279,73,168,38.3
2005,5,22,14,663,80,243,72,151.3,33.8
2005,5,22,15,551,74,166,66,137.5,26.3
2005,5,22,16,384,62,52,52,126.4,16.7
2005,5,22,17,182,41,33,33,117.4,5.8
2005,5,22,18,21,9,8,8,109.6,0
2005,5,22,19,0,0,0,0,103.1,0
2005,5,22,20,0,0,0,0,96.3,0
2005,5,22,21,0,0,0,0,89.2,0
2005,5,22,22,0,0,0,0,80.1,0
2005,5,22,23,0,0,0,0,64.5,0
2005,5,22,24,0,0,0,0,24.5,0
2005,5,23,1,0,0,0,0,-43.4,0
2005,5,23,2,0,0,0,0,-71.3,0
2005,5,23,3,0,0,0,0,-83.5,0
2005,5,23,4,0,0,0,0,-91.6,0
2005,5,23,5,0,0,0,0,-98.5,0
2005,5,23,6,0,0,0,0,-105.3,0
2005,5,23,7,0,0,0,0,-112.3,0
2005,5,23,8,54,19,13,13,-120.3,9.3
2005,5,23,9,245,47,51,35,-130.1,19.9
2005,5,23,10,439,65,148,57,-142.1,28.9
2005,5,23,11,591,74,224,66,-156.5,35.4
2005,5,23,12,682,78,269,70,-173.6,38.7
2005,5,23,13,706,79,275,72,168.1,38.1
2005,5,23,14,661,78,239,70,151.4,33.6
2005,5,23,15,550,72,162,64,137.5,26.1
2005,5,23,16,383,60,51,51,126.5,16.6
2005,5,23,17,181,40,32,32,117.5,5.7
2005,5,23,18,20,9,8,8,110.1,0
2005,5,23,19,0,0,0,0,103.2,0
2005,5,23,20,0,0,0,0,96.4,0
2005,5,23,21,0,0,0,0,89.3,0
2005,5,23,22,0,0,0,0,80.3,0
2005,5,23,23,0,0,0,0,65.2,0
2005,5,23,24,0,0,0,0,25.2,0
2005,5,24,1,0,0,0,0,-44.1,0
2005,5,24,2,0,0,0,0,-71.6,0
2005,5,24,3,0,0,0,0,-84.1,0
2005,5,24,4,0,0,0,0,-92.1,0
2005,5,24,5,0,0,0,0,-99,0
2005,5,24,6,0,0,0,0,-105.4,0
2005,5,24,7,0,0,0,0,-112.4,0
2005,5,24,8,55,15,11,11,-120.4,9.2
2005,5,24,9,251,39,49,34,-130.2,19.7
2005,5,24,10,448,52,141,47,-142.1,28.7
2005,5,24,11,601,59,218,55,-156.5,35.3
2005,5,24,12,693,63,263,58,-173.6,38.5
2005,5,24,13,717,64,268,59,168.1,37.9
2005,5,24,14,672,62,232,58,151.5,33.4
2005,5,24,15,560,58,153,53,138,26
2005,5,24,16,391,49,43,43,126.6,16.5
2005,5,24,17,187,33,29,29,117.6,5.6
2005,5,24,18,20,7,7,7,110.2,0
2005,5,24,19,0,0,0,0,103.3,0
2005,5,24,20,0,0,0,0,96.5,0
2005,5,24,21,0,0,0,0,89.5,0
2005,5,24,22,0,0,0,0,80.5,0
2005,5,24,23,0,0,0,0,65.5,0
2005,5,24,24,0,0,0,0,25.5,0
2005,5,25,1,0,0,0,0,-44.4,0
2005,5,25,2,0,0,0,0,-72.2,0
2005,5,25,3,0,0,0,0,-84.2,0
2005,5,25,4,0,0,0,0,-92.3,0
2005,5,25,5,0,0,0,0,-99.1,0
2005,5,25,6,0,0,0,0,-105.5,0
2005,5,25,7,0,0,0,0,-112.5,0
2005,5,25,8,53,16,12,12,-120.5,9.1
2005,5,25,9,246,41,43,30,-130.3,19.6
2005,5,25,10,442,55,139,50,-142.2,28.5
2005,5,25,11,594,63,215,58,-156.5,35.1
2005,5,25,12,685,67,260,61,-173.6,38.4
2005,5,25,13,710,68,265,62,168.2,37.7
2005,5,25,14,664,66,229,61,151.5,33.3
2005,5,25,15,553,61,151,56,138.1,25.9
2005,5,25,16,386,52,45,45,127.1,16.4
2005,5,25,17,182,35,31,31,118.1,5.5
2005,5,25,18,19,8,7,7,110.3,0
2005,5,25,19,0,0,0,0,103.4,0
2005,5,25,20,0,0,0,0,97.1,0
2005,5,25,21,0,0,0,0,90,0
2005,5,25,22,0,0,0,0,81.1,0
2005,5,25,23,0,0,0,0,66.2,0
2005,5,25,24,0,0,0,0,26.2,0
2005,5,26,1,0,0,0,0,-45.1,0
2005,5,26,2,0,0,0,0,-72.4,0
2005,5,26,3,0,0,0,0,-84.4,0
2005,5,26,4,0,0,0,0,-92.4,0
2005,5,26,5,0,0,0,0,-99.2,0
2005,5,26,6,0,0,0,0,-105.6,0
2005,5,26,7,0,0,0,0,-112.6,0
2005,5,26,8,53,14,10,10,-120.6,9
2005,5,26,9,250,34,42,30,-130.3,19.4
2005,5,26,10,448,46,133,43,-142.2,28.4
2005,5,26,11,600,53,209,49,-156.6,34.9
2005,5,26,12,692,56,254,53,-173.6,38.2
2005,5,26,13,717,56,260,53,168.2,37.5
2005,5,26,14,672,55,223,52,152,33.1
2005,5,26,15,560,51,143,48,138.2,25.7
2005,5,26,16,392,43,39,39,127.2,16.2
2005,5,26,17,186,29,26,26,118.2,5.4
2005,5,26,18,20,7,6,6,110.4,0
2005,5,26,19,0,0,0,0,103.5,0
2005,5,26,20,0,0,0,0,97.2,0
2005,5,26,21,0,0,0,0,90.2,0
2005,5,26,22,0,0,0,0,81.3,0
2005,5,26,23,0,0,0,0,66.5,0
2005,5,26,24,0,0,0,0,26.5,0
2005,5,27,1,0,0,0,0,-45.3,0
2005,5,27,2,0,0,0,0,-73,0
2005,5,27,3,0,0,0,0,-84.5,0
2005,5,27,4,0,0,0,0,-92.5,0
2005,5,27,5,0,0,0,0,-99.3,0
2005,5,27,6,0,0,0,0,-106.1,0
2005,5,27,7,0,0,0,0,-113.1,0
2005,5,27,8,51,15,11,11,-121.1,8.8
2005,5,27,9,243,38,42,33,-130.4,19.3
2005,5,27,10,439,51,132,47,-142.3,28.2
2005,5,27,11,591,59,207,54,-157,34.7
2005,5,27,12,683,62,252,58,-173.5,38
2005,5,27,13,707,63,257,59,168.2,37.4
2005,5,27,14,662,62,221,57,152.1,33
2005,5,27,15,551,57,142,52,138.3,25.6
2005,5,27,16,384,48,42,42,127.3,16.1
2005,5,27,17,181,32,29,29,118.3,5.3
2005,5,27,18,18,7,7,7,110.5,0
2005,5,27,19,0,0,0,0,104,0
2005,5,27,20,0,0,0,0,97.3,0
2005,5,27,21,0,0,0,0,90.3,0
2005,5,27,22,0,0,0,0,81.5,0
2005,5,27,23,0,0,0,0,67.1,0
2005,5,27,24,0,0,0,0,27.2,0
2005,5,28,1,0,0,0,0,-45.6,0
2005,5,28,2,0,0,0,0,-73.2,0
2005,5,28,3,0,0,0,0,-85.1,0
2005,5,28,4,0,0,0,0,-93,0
2005,5,28,5,0,0,0,0,-99.4,0
2005,5,28,6,0,0,0,0,-106.2,0
2005,5,28,7,0,0,0,0,-113.1,0
2005,5,28,8,47,16,11,11,-121.1,8.7
2005,5,28,9,232,45,39,32,-130.5,19.2
2005,5,28,10,425,62,132,54,-142.3,28
2005,5,28,11,576,71,207,64,-157,34.6
2005,5,28,12,667,75,251,68,-173.5,37.8
2005,5,28,13,691,76,256,69,168.3,37.2
2005,5,28,14,647,75,221,67,152.2,32.8
2005,5,28,15,537,69,144,61,138.4,25.5
2005,5,28,16,372,58,49,49,127.4,16.1
2005,5,28,17,172,38,30,30,118.4,5.2
2005,5,28,18,17,8,7,7,110.6,0
2005,5,28,19,0,0,0,0,104.1,0
2005,5,28,20,0,0,0,0,97.4,0
2005,5,28,21,0,0,0,0,90.5,0
